,imdb_rating,rotten_tomatoes_score,votos_log,presupuesto_log,awards_won,hours_watched_million,duracion_total,antiguedad,cluster,cluster_nombre
11079,6.9,76,10.230774879580268,0.0,1,8,1350.0,6,1,Nicho Subestimado
11080,4.8,39,11.761962858329248,3.173878458937465,0,224,123.0,46,3,Contenido Promedio
11081,6.3,58,10.99154432726472,2.2300144001592104,0,129,106.0,0,3,Contenido Promedio
11082,7.0,66,9.95674391883656,1.9600947840472696,0,9,156.0,1,3,Contenido Promedio
11083,7.2,76,10.87908439030769,1.6094379124341005,0,66,127.0,0,2,Joya de Critica
11084,5.4,64,9.78425346461243,3.025291075795536,0,27,101.0,0,3,Contenido Promedio
11085,4.7,45,8.980801413573113,2.33214389523559,0,15,82.0,34,3,Contenido Promedio
11086,6.9,73,9.130105979265576,2.803360380906535,0,4,106.0,3,3,Contenido Promedio
11087,6.7,77,6.674561391814426,3.7909846770510898,0,1,111.0,4,3,Contenido Promedio
11088,6.0,78,6.0473721790462776,2.9444389791664403,0,0,126.0,39,3,Contenido Promedio
11089,5.6,55,8.904630097005011,3.277144732992177,0,10,114.0,4,3,Contenido Promedio
11090,7.6,61,11.10896422548457,3.202746442938317,0,28,115.0,9,3,Contenido Promedio
11091,7.9,83,9.18008732880516,0.0,3,16,540.0,0,2,Joya de Critica
11092,7.8,82,5.860786223465865,0.0,0,0,450.0,16,2,Joya de Critica
11093,6.2,60,10.253862694326331,0.0,0,63,360.0,5,1,Nicho Subestimado
11094,7.3,75,5.267858159063328,0.0,0,0,360.0,22,1,Nicho Subestimado
11095,8.3,75,11.4251974676332,1.33500106673234,0,116,114.0,3,2,Joya de Critica
11096,6.0,50,5.181783550292085,0.0,0,0,450.0,1,1,Nicho Subestimado
11097,6.4,68,5.564520407322694,0.0,0,0,540.0,1,1,Nicho Subestimado
11098,6.9,74,5.472270673671475,0.0,0,0,1080.0,11,1,Nicho Subestimado
11099,6.0,68,8.66785206770135,0.0,0,12,1350.0,2,1,Nicho Subestimado
11100,7.8,77,11.964663285409072,4.540098189244376,1,277,48.0,3,2,Joya de Critica
11101,7.4,65,10.49910459099786,0.0,0,86,900.0,2,1,Nicho Subestimado
11102,7.6,80,8.93748122841604,0.0,0,9,270.0,8,2,Joya de Critica
11103,8.5,91,9.533437849648918,4.229749199228304,1,5,132.0,1,2,Joya de Critica
11104,6.9,69,12.29970869749144,2.360854001118021,0,192,120.0,8,3,Contenido Promedio
11105,8.8,83,6.532334292222349,3.218875824868201,3,0,129.0,3,2,Joya de Critica
11106,7.0,72,7.241366283322318,1.547562508716013,0,3,108.0,3,3,Contenido Promedio
11107,5.5,42,8.244596756382498,0.0,0,1,1350.0,10,1,Nicho Subestimado
11108,6.6,61,9.039196115772354,2.862200880929469,0,14,89.0,6,3,Contenido Promedio
11109,6.7,62,12.203404088095894,3.981549068076757,0,76,92.0,0,3,Contenido Promedio
11110,6.7,67,9.063347348235522,3.411147712515324,0,15,169.0,11,3,Contenido Promedio
11111,7.0,71,6.480044561926653,0.0,0,0,1350.0,5,1,Nicho Subestimado
11112,6.7,75,8.46252579007393,4.091005660956586,0,6,159.0,6,3,Contenido Promedio
11113,7.3,80,8.98594603876032,3.8044377947482086,0,13,102.0,23,3,Contenido Promedio
11114,6.7,74,9.339436945310592,3.2347491740244907,0,8,114.0,11,3,Contenido Promedio
11115,7.5,77,10.214238969571854,2.8678989020441064,0,65,128.0,19,2,Joya de Critica
11116,6.3,65,10.797634919724594,3.317815772723105,0,35,92.0,7,3,Contenido Promedio
11117,7.4,86,9.53524597222593,3.735285826928092,0,21,147.0,8,2,Joya de Critica
11118,6.5,42,7.431299675155903,4.046553898385752,0,1,99.0,10,3,Contenido Promedio
11119,8.3,70,8.598035579260339,0.0,0,8,2160.0,38,1,Nicho Subestimado
11120,7.2,81,9.161990111035136,4.326778160443404,0,19,143.0,20,3,Contenido Promedio
11121,6.5,54,8.190908881182514,1.0647107369924282,0,3,108.0,0,3,Contenido Promedio
11122,6.0,65,13.111322652287347,2.091864061678393,0,175,107.0,6,3,Contenido Promedio
11123,8.4,77,9.004668301573977,0.0,0,16,450.0,9,2,Joya de Critica
11124,7.5,72,8.918516400357067,3.3141860046725258,0,12,119.0,5,3,Contenido Promedio
11125,7.0,70,7.5569505720129,0.0,0,2,1350.0,10,1,Nicho Subestimado
11126,6.7,57,9.802063722398165,1.9878743481543453,0,22,101.0,10,3,Contenido Promedio
11127,7.1,78,9.976319711185798,3.295836866004329,0,51,98.0,10,3,Contenido Promedio
11128,5.3,50,8.698013622083925,3.068052935133617,0,2,151.0,1,3,Contenido Promedio
11129,5.4,68,9.023890304598448,1.7047480922384253,0,9,110.0,21,3,Contenido Promedio
11130,5.8,62,12.242814326883275,0.0,0,270,1080.0,0,1,Nicho Subestimado
11131,7.2,81,8.432724034789787,0.0,0,11,540.0,2,2,Joya de Critica
11132,7.1,72,8.514589805546123,3.634951112088381,0,8,129.0,4,3,Contenido Promedio
11133,7.8,81,13.556405576259497,3.1780538303479458,1,708,114.0,3,2,Joya de Critica
11134,7.9,94,6.756932389247553,3.417726683613366,0,0,99.0,6,2,Joya de Critica
11135,8.2,84,8.543445562560303,0.0,5,5,540.0,10,2,Joya de Critica
11136,8.2,92,6.890609120147166,1.62924053973028,2,2,113.0,35,2,Joya de Critica
11137,7.9,63,11.040903800861177,2.066862759472976,1,52,123.0,13,2,Joya de Critica
11138,6.8,68,8.459352191726387,0.0,0,7,450.0,42,1,Nicho Subestimado
11139,4.2,40,10.18282238350008,2.96010509591084,0,37,84.0,4,3,Contenido Promedio
11140,8.5,86,8.785692444451245,0.0,0,8,720.0,31,2,Joya de Critica
11141,5.2,50,6.966967138613983,2.7212954278522306,0,1,63.0,6,3,Contenido Promedio
11142,5.5,51,8.070906088787819,1.2237754316221157,0,1,131.0,0,3,Contenido Promedio
11143,7.7,85,10.664853972073216,0.0,1,33,2880.0,7,1,Nicho Subestimado
11144,7.1,85,7.795646536334594,0.0,0,2,2160.0,7,1,Nicho Subestimado
11145,6.1,61,7.577121930876679,0.0,0,3,540.0,5,1,Nicho Subestimado
11146,6.6,63,8.403800504061147,0.0,0,5,1980.0,26,1,Nicho Subestimado
11147,9.1,92,6.70196036600254,0.0,0,2,360.0,0,2,Joya de Critica
11148,8.6,73,12.370828321644106,1.8082887711792652,0,355,67.0,9,2,Joya de Critica
11149,7.1,71,8.928772900524256,0.0,2,18,990.0,1,2,Joya de Critica
11150,6.0,57,7.627544390488503,1.4586150226995167,0,2,153.0,15,3,Contenido Promedio
11151,7.5,65,12.273670544495223,2.151762203259462,2,483,55.0,4,2,Joya de Critica
11152,6.9,76,9.530102337891377,0.0,0,26,1350.0,3,1,Nicho Subestimado
11153,6.1,76,6.3080984415095305,4.050044303325521,0,0,73.0,13,3,Contenido Promedio
11154,7.7,77,8.508555998020574,0.7884573603642702,8,6,102.0,1,2,Joya de Critica
11155,6.0,55,10.57813975045983,2.4423470353692043,0,65,125.0,6,3,Contenido Promedio
11156,6.4,65,10.701039792450864,0.0,0,40,3960.0,20,1,Nicho Subestimado
11157,7.6,64,8.728426091704613,1.0986122886681098,0,3,85.0,2,3,Contenido Promedio
11158,6.5,53,7.814399633804487,0.0,0,5,2160.0,28,1,Nicho Subestimado
11159,5.9,65,11.719980283934854,1.9459101490553128,0,156,142.0,46,3,Contenido Promedio
11160,6.5,51,13.700959045308563,0.0,0,1491,360.0,6,0,Blockbuster Costoso
11161,5.3,63,12.109490156683853,0.0,0,208,1080.0,9,1,Nicho Subestimado
11162,7.1,64,10.07617956035424,3.6788291182604342,0,21,92.0,3,3,Contenido Promedio
11163,6.3,67,8.437067146936952,0.0,0,9,450.0,2,1,Nicho Subestimado
11164,7.9,76,9.678467241209058,2.884800712846709,0,33,128.0,4,2,Joya de Critica
11165,7.2,77,8.680331928793418,2.917770732084279,0,4,101.0,10,3,Contenido Promedio
11166,6.4,56,11.753688870907842,2.8678989020441064,0,241,83.0,2,3,Contenido Promedio
11167,5.9,59,8.862200330487287,1.4586150226995167,0,7,145.0,46,3,Contenido Promedio
11168,6.0,54,7.304515946460155,0.0,0,1,360.0,2,1,Nicho Subestimado
11169,7.3,86,3.9318256327243257,0.0,0,0,1980.0,0,1,Nicho Subestimado
11170,5.8,62,13.16231843624442,3.881563797943437,0,325,103.0,0,3,Contenido Promedio
11171,7.2,70,5.973809611869261,0.0,0,0,540.0,13,1,Nicho Subestimado
11172,7.6,75,13.78559347154662,3.1612467120315646,0,1571,103.0,6,0,Blockbuster Costoso
11173,8.9,96,6.366470447731438,2.928523523860541,1,1,113.0,27,2,Joya de Critica
11174,5.5,43,6.285998094508865,1.589235205116581,0,0,123.0,31,3,Contenido Promedio
11175,7.0,46,8.646641258603124,3.7954891891721942,0,6,126.0,3,3,Contenido Promedio
11176,7.5,80,8.831419819090131,0.0,0,8,1080.0,31,1,Nicho Subestimado
11177,7.7,85,8.541495483939203,2.6461747973841225,8,4,47.0,11,2,Joya de Critica
11178,6.9,66,10.93713456235188,0.0,0,110,450.0,25,1,Nicho Subestimado
11179,7.6,69,10.979445150639432,0.0,0,56,450.0,0,1,Nicho Subestimado
11180,7.3,73,9.571505221187769,2.995732273553991,0,33,91.0,6,3,Contenido Promedio
11181,6.4,67,10.500371599375365,0.0,0,34,1800.0,15,1,Nicho Subestimado
11182,7.5,73,10.109688383120028,0.0,0,17,2520.0,8,1,Nicho Subestimado
11183,7.2,68,7.044032897274685,0.0,0,0,1620.0,6,1,Nicho Subestimado
11184,7.1,72,9.453600226875215,2.272125885509337,0,30,68.0,1,3,Contenido Promedio
11185,7.8,80,5.3981627015177525,2.1162555148025524,0,0,140.0,12,2,Joya de Critica
11186,8.6,81,7.411556287811163,0.0,0,3,990.0,5,2,Joya de Critica
11187,7.0,55,10.068450991783877,5.015954455573856,0,57,149.0,14,3,Contenido Promedio
11188,6.5,75,10.727268180731276,2.1162555148025524,0,99,91.0,9,3,Contenido Promedio
11189,7.3,74,10.77557558173055,2.476538400117484,0,53,147.0,4,3,Contenido Promedio
11190,5.7,54,7.848543482456679,0.0,0,4,810.0,5,1,Nicho Subestimado
11191,6.9,39,10.785787073542922,0.0,0,38,1800.0,2,1,Nicho Subestimado
11192,5.3,50,6.2166061010848646,0.0,0,0,1800.0,46,1,Nicho Subestimado
11193,6.0,57,12.13481829024387,2.388762789235098,0,200,104.0,22,3,Contenido Promedio
11194,7.3,72,8.237743803890933,0.0,0,7,1350.0,21,1,Nicho Subestimado
11195,6.1,73,8.002359546252707,0.5306282510621704,0,4,82.0,3,1,Nicho Subestimado
11196,7.5,82,10.883053507923323,4.062165663857866,0,18,120.0,11,2,Joya de Critica
11197,7.1,62,10.74384711277646,0.0,0,104,3150.0,26,1,Nicho Subestimado
11198,6.9,63,12.696338355330804,0.8754687373538999,0,643,114.0,11,3,Contenido Promedio
11199,7.4,79,5.991464547107982,0.0,0,0,360.0,0,2,Joya de Critica
11200,7.8,75,11.99875322956285,0.0,0,271,720.0,6,2,Joya de Critica
11201,6.7,68,7.633853559681768,0.0,0,2,270.0,11,1,Nicho Subestimado
11202,6.6,55,9.69239608224606,1.0647107369924282,0,11,88.0,10,3,Contenido Promedio
11203,4.9,59,8.854807632616227,2.322387720290225,0,11,112.0,5,3,Contenido Promedio
11204,7.8,93,8.624431942085836,2.91235066461494,0,13,118.0,0,2,Joya de Critica
11205,7.7,66,10.433733377541598,0.0,0,65,540.0,3,1,Nicho Subestimado
11206,6.8,61,10.482541755792337,2.9069010598473755,0,80,80.0,21,3,Contenido Promedio
11207,8.4,76,6.428105272684596,0.0,8,0,1080.0,26,2,Joya de Critica
11208,7.2,81,8.854236693405742,1.9021075263969205,0,5,71.0,4,2,Joya de Critica
11209,6.5,59,6.373319789577012,0.0,0,1,270.0,12,1,Nicho Subestimado
11210,7.7,81,9.880218925596774,0.0,0,32,990.0,15,2,Joya de Critica
11211,6.4,78,9.857810039039476,0.0,0,15,3960.0,9,1,Nicho Subestimado
11212,5.2,61,6.878326468291325,0.0,0,0,1440.0,16,1,Nicho Subestimado
11213,6.9,57,9.76898425919765,3.374168709274236,0,22,144.0,13,3,Contenido Promedio
11214,7.3,75,9.715892113239466,1.7749523509116738,0,19,116.0,2,2,Joya de Critica
11215,4.6,57,9.617271072245956,0.0,0,13,540.0,13,1,Nicho Subestimado
11216,7.4,81,6.251903883165888,0.0,0,1,2970.0,0,1,Nicho Subestimado
11217,6.3,69,9.163667963777751,0.0,0,9,2160.0,14,1,Nicho Subestimado
11218,6.1,56,12.948536042346078,0.0,0,317,720.0,37,1,Nicho Subestimado
11219,6.3,60,11.4418375432545,3.288401887516811,0,192,131.0,6,3,Contenido Promedio
11220,5.6,54,5.6240175061873385,0.0,0,0,540.0,2,1,Nicho Subestimado
11221,4.8,57,11.17686514350032,3.250374491927572,0,28,83.0,5,3,Contenido Promedio
11222,9.0,96,9.633776365405584,0.0,0,7,810.0,7,2,Joya de Critica
11223,6.4,71,11.118889791321775,3.109060958860994,0,40,110.0,11,3,Contenido Promedio
11224,6.4,67,5.117993812416755,0.0,0,0,1080.0,15,1,Nicho Subestimado
11225,6.3,71,8.335431477880796,0.0,0,1,900.0,8,1,Nicho Subestimado
11226,6.2,66,8.758098072309089,2.9652730660692823,0,1,43.0,17,3,Contenido Promedio
11227,6.9,60,8.057377488557991,0.0,0,4,270.0,9,1,Nicho Subestimado
11228,7.5,71,7.59488438721652,1.9315214116032136,0,3,117.0,11,3,Contenido Promedio
11229,6.1,56,9.7603097828598,3.131136910560194,0,6,108.0,3,3,Contenido Promedio
11230,5.3,60,10.886090232096995,2.2823823856765264,0,57,98.0,5,3,Contenido Promedio
11231,5.9,61,7.489970898834801,3.6136169696133895,0,0,106.0,9,3,Contenido Promedio
11232,6.4,69,5.468060141135132,0.0,0,0,2880.0,14,1,Nicho Subestimado
11233,6.4,68,7.113142108707088,0.0,0,1,990.0,27,1,Nicho Subestimado
11234,5.9,62,14.16034275255496,2.4849066497880004,0,1590,137.0,43,0,Blockbuster Costoso
11235,5.7,47,9.891263137913406,2.9069010598473755,0,15,61.0,5,3,Contenido Promedio
11236,6.3,59,10.906781328031856,2.9444389791664403,0,115,75.0,12,3,Contenido Promedio
11237,7.7,64,8.490027523343468,2.954910279033736,2,9,120.0,9,2,Joya de Critica
11238,7.5,83,3.9318256327243257,0.0,0,0,2160.0,2,1,Nicho Subestimado
11239,5.9,58,9.76117485976141,2.815408719422709,0,26,68.0,5,3,Contenido Promedio
11240,7.3,79,8.792701462936309,2.2512917986064958,0,3,81.0,7,2,Joya de Critica
11241,8.5,82,11.626977103169516,3.0349529867072724,1,80,164.0,5,2,Joya de Critica
11242,7.2,72,12.230687206294093,4.139955073474153,0,447,119.0,38,3,Contenido Promedio
11243,6.6,71,10.399950525466284,4.189654742026425,0,47,126.0,42,3,Contenido Promedio
11244,6.0,53,10.493161324619797,0.0,0,87,2700.0,5,1,Nicho Subestimado
11245,7.5,69,8.144679183447758,3.572345637857985,0,8,116.0,4,3,Contenido Promedio
11246,7.5,76,7.2305631534092925,0.0,0,1,450.0,12,1,Nicho Subestimado
11247,7.3,70,7.996653875462607,0.0,0,5,720.0,6,1,Nicho Subestimado
11248,6.6,62,10.37195875822042,0.0,0,61,810.0,29,1,Nicho Subestimado
11249,5.8,60,10.988423410387997,0.0,0,87,360.0,22,1,Nicho Subestimado
11250,6.9,75,9.490846760678869,1.5040773967762742,0,12,99.0,9,3,Contenido Promedio
11251,8.4,65,8.409162447202533,0.0,0,4,1080.0,12,1,Nicho Subestimado
11252,7.2,76,14.626702517700556,1.7047480922384253,0,1665,125.0,4,0,Blockbuster Costoso
11253,6.5,66,9.195632743103909,3.3843902633457743,0,21,99.0,3,3,Contenido Promedio
11254,5.6,59,10.571239999076129,0.0,0,79,2160.0,3,1,Nicho Subestimado
11255,5.9,51,11.886487024065383,2.96010509591084,0,344,118.0,0,3,Contenido Promedio
11256,8.4,68,13.080974555601172,1.7749523509116738,0,742,93.0,3,2,Joya de Critica
11257,7.4,78,7.956827122090111,0.0,0,1,450.0,9,2,Joya de Critica
11258,5.3,49,7.570443252057374,1.8082887711792652,0,3,123.0,8,3,Contenido Promedio
11259,7.1,67,10.735722535246286,3.740047740688336,0,30,182.0,6,3,Contenido Promedio
11260,7.4,71,8.167068178341237,1.8082887711792652,0,6,87.0,6,3,Contenido Promedio
11261,6.1,61,7.793586803371584,1.0647107369924282,0,2,108.0,1,3,Contenido Promedio
11262,6.3,63,9.536473630802217,2.954910279033736,0,28,88.0,15,3,Contenido Promedio
11263,6.4,71,5.62040086571715,2.8678989020441064,0,0,100.0,5,3,Contenido Promedio
11264,8.3,71,5.602118820879701,0.0,0,0,1620.0,9,1,Nicho Subestimado
11265,5.6,52,8.379768515504566,0.5877866649021191,0,3,51.0,6,3,Contenido Promedio
11266,5.6,47,9.21572584425252,0.0,0,9,1080.0,42,1,Nicho Subestimado
11267,6.7,71,7.293017679772782,3.169685580677429,0,2,107.0,8,3,Contenido Promedio
11268,7.5,80,8.566364235422688,0.0,0,7,1080.0,12,1,Nicho Subestimado
11269,6.5,42,10.724060021351312,2.873564639579784,0,65,126.0,25,3,Contenido Promedio
11270,8.1,71,10.674266845309926,3.1179499062782403,5,37,86.0,8,2,Joya de Critica
11271,5.7,43,9.325720523016257,2.302585092994046,0,5,145.0,8,3,Contenido Promedio
11272,7.2,74,11.047312184025786,0.0,0,84,450.0,9,1,Nicho Subestimado
11273,5.2,44,10.46558597047954,3.0726933146901194,0,49,66.0,15,3,Contenido Promedio
11274,6.2,52,11.240722963366832,2.379546134130174,0,188,115.0,40,3,Contenido Promedio
11275,6.3,77,11.554777328992788,0.8754687373538999,0,210,70.0,17,3,Contenido Promedio
11276,7.7,69,12.73147845984852,3.40452517175483,1,812,121.0,10,2,Joya de Critica
11277,6.6,79,10.42370889794248,0.0,0,16,1080.0,10,1,Nicho Subestimado
11278,7.0,77,10.046331696565607,0.0,1,25,360.0,15,2,Joya de Critica
11279,5.0,52,9.906981441790384,0.0,0,8,900.0,10,1,Nicho Subestimado
11280,7.9,76,8.654517382279456,4.165113633110308,0,2,77.0,25,3,Contenido Promedio
11281,6.7,51,12.0302002481304,0.0,0,323,1080.0,6,1,Nicho Subestimado
11282,6.2,70,7.4377951216719325,0.0,0,4,450.0,5,1,Nicho Subestimado
11283,7.5,83,7.109062135687172,0.0,1,0,900.0,2,2,Joya de Critica
11284,6.9,56,7.130098510125578,2.476538400117484,0,0,116.0,13,3,Contenido Promedio
11285,5.2,49,12.007359477305236,0.0,0,167,3600.0,8,1,Nicho Subestimado
11286,5.8,63,4.912654885736052,2.760009940032921,0,0,95.0,46,3,Contenido Promedio
11287,5.9,56,10.298228697281315,0.0,0,17,540.0,10,1,Nicho Subestimado
11288,8.7,91,7.754481547470383,4.019980146933238,0,5,99.0,1,2,Joya de Critica
11289,7.2,73,5.4638318050256105,4.516338972281476,0,0,133.0,7,3,Contenido Promedio
11290,6.9,50,7.260522598089852,1.1314021114911006,0,3,87.0,23,3,Contenido Promedio
11291,7.1,75,7.987184748233473,0.0,0,3,2970.0,2,1,Nicho Subestimado
11292,8.0,89,9.330609204367128,2.760009940032921,1,3,98.0,7,2,Joya de Critica
11293,6.4,52,8.366835309827675,0.0,0,7,540.0,3,1,Nicho Subestimado
11294,3.9,37,10.59603455302404,2.451005098112319,0,99,133.0,4,3,Contenido Promedio
11295,6.0,59,11.550018917107336,2.8094026953624978,0,233,90.0,9,3,Contenido Promedio
11296,6.9,69,9.049232211581426,0.0,0,5,720.0,9,1,Nicho Subestimado
11297,8.5,74,9.714322633260164,0.0,3,34,900.0,3,2,Joya de Critica
11298,9.1,88,8.483843211734683,0.0,0,10,540.0,12,2,Joya de Critica
11299,7.6,82,7.874358824729881,2.128231705849268,0,4,107.0,6,2,Joya de Critica
11300,8.2,76,12.459500949112666,1.6094379124341005,1,170,121.0,11,2,Joya de Critica
11301,6.2,59,8.255048902752295,4.596129441335942,0,1,74.0,5,3,Contenido Promedio
11302,7.5,72,8.761863373274727,1.9600947840472696,0,6,89.0,4,2,Joya de Critica
11303,5.8,67,10.020692643436831,5.01926462079431,0,20,114.0,6,3,Contenido Promedio
11304,6.5,69,8.245909264774093,2.533696813957432,0,8,143.0,16,3,Contenido Promedio
11305,8.3,73,8.769817872052617,0.0,1,4,1440.0,7,2,Joya de Critica
11306,7.0,61,4.727387818712341,0.0,0,0,360.0,9,1,Nicho Subestimado
11307,5.6,68,10.073947369564896,2.624668592163159,0,54,118.0,27,3,Contenido Promedio
11308,5.8,55,9.288134399416204,0.0,0,19,540.0,3,1,Nicho Subestimado
11309,7.3,80,7.732807530422021,2.9652730660692823,1,5,97.0,29,2,Joya de Critica
11310,6.8,66,8.265135629937385,4.422448549172797,2,7,137.0,9,3,Contenido Promedio
11311,7.7,89,7.349230824613334,0.0,0,2,3780.0,5,1,Nicho Subestimado
11312,7.0,69,11.110221541281334,3.030133700271324,0,127,105.0,14,3,Contenido Promedio
11313,7.4,75,9.103756886573398,2.3702437414678603,0,2,122.0,45,3,Contenido Promedio
11314,4.8,42,8.838551790227402,2.163323025660538,0,14,154.0,7,3,Contenido Promedio
11315,5.9,71,7.780720886117918,1.916922612182061,0,1,128.0,15,3,Contenido Promedio
11316,6.4,58,13.348413101704008,3.481240089335692,0,1056,92.0,0,3,Contenido Promedio
11317,7.5,76,7.88758403166028,3.502549875922443,0,0,93.0,0,3,Contenido Promedio
11318,6.8,66,10.435555942570767,0.0,0,28,2250.0,9,1,Nicho Subestimado
11319,5.6,52,8.73294952429643,2.26176309847379,0,6,113.0,3,3,Contenido Promedio
11320,7.1,64,7.020190708311925,2.772588722239781,1,1,75.0,37,3,Contenido Promedio
11321,7.5,73,8.909775673693389,0.0,0,17,450.0,0,1,Nicho Subestimado
11322,6.4,57,8.012349639327795,2.6461747973841225,0,6,119.0,14,3,Contenido Promedio
11323,7.7,79,8.749256840105007,3.3463891451671604,0,1,94.0,9,2,Joya de Critica
11324,5.3,49,10.543022963647424,4.989071116180416,0,13,97.0,1,3,Contenido Promedio
11325,8.2,68,9.285633356011614,4.400603020246817,3,18,120.0,5,2,Joya de Critica
11326,6.6,59,9.660715108832957,2.509599262378372,0,6,87.0,1,3,Contenido Promedio
11327,6.3,65,7.345364840416867,2.4159137783010487,0,3,98.0,0,3,Contenido Promedio
11328,6.9,62,12.112421089448718,0.0,0,357,450.0,2,1,Nicho Subestimado
11329,7.6,83,6.703188113240863,3.8897773964808255,1,1,124.0,6,2,Joya de Critica
11330,7.5,72,11.755314625729875,3.3463891451671604,1,240,123.0,0,2,Joya de Critica
11331,6.6,61,12.172190059191893,2.3978952727983707,2,251,74.0,6,3,Contenido Promedio
11332,5.3,46,9.639456900415627,3.218875824868201,0,9,110.0,8,3,Contenido Promedio
11333,7.2,76,10.611227735398971,2.5572273113676265,0,24,128.0,5,3,Contenido Promedio
11334,8.0,86,9.992916837362552,0.0,2,18,450.0,10,2,Joya de Critica
11335,7.0,73,6.401917196727186,2.6100697927420065,0,1,91.0,7,3,Contenido Promedio
11336,7.4,64,9.395823592107716,0.6418538861723948,1,10,87.0,41,2,Joya de Critica
11337,6.4,68,8.273846932784508,2.970414465569701,0,6,99.0,7,3,Contenido Promedio
11338,6.4,58,9.603260452582052,0.0,0,8,5940.0,14,1,Nicho Subestimado
11339,8.0,83,10.305613759378778,2.091864061678393,0,35,111.0,5,2,Joya de Critica
11340,6.6,55,9.325096609274372,3.1135153092103742,0,17,78.0,13,3,Contenido Promedio
11341,9.3,88,8.742254901886351,0.0,1,9,1980.0,3,2,Joya de Critica
11342,7.1,62,8.406485069431817,1.62924053973028,0,1,96.0,18,3,Contenido Promedio
11343,5.7,65,8.837536046107568,3.605497845174885,0,14,91.0,3,3,Contenido Promedio
11344,7.7,81,6.401917196727186,2.509599262378372,1,0,94.0,6,2,Joya de Critica
11345,6.0,60,9.542804587199855,2.6461747973841225,0,31,98.0,8,3,Contenido Promedio
11346,7.4,64,7.515344571180436,0.0,0,2,2250.0,0,1,Nicho Subestimado
11347,8.7,92,5.262690188904886,4.355425952876702,1,0,151.0,12,2,Joya de Critica
11348,5.4,50,9.447071196798907,2.0014800002101243,0,31,142.0,5,3,Contenido Promedio
11349,5.5,54,9.339436945310592,0.0,0,12,360.0,46,1,Nicho Subestimado
11350,6.6,58,7.423568444259167,0.0,0,3,450.0,39,1,Nicho Subestimado
11351,5.9,45,11.814051757529434,0.0,0,302,900.0,9,1,Nicho Subestimado
11352,6.4,50,8.610683534503575,0.8754687373538999,0,11,92.0,6,3,Contenido Promedio
11353,5.3,38,8.248790733696413,0.0,0,6,900.0,10,1,Nicho Subestimado
11354,9.2,99,10.084057576291276,3.5380565643793527,1,55,119.0,1,2,Joya de Critica
11355,8.8,99,10.032803824006184,0.0,0,43,2160.0,11,2,Joya de Critica
11356,7.5,79,6.745236349484363,0.0,0,1,1620.0,3,1,Nicho Subestimado
11357,6.9,77,9.509926311430789,2.7536607123542622,0,28,74.0,8,3,Contenido Promedio
11358,5.5,64,11.266666806149969,2.0014800002101243,0,102,84.0,9,3,Contenido Promedio
11359,6.4,67,6.761572768804055,0.0,0,1,1350.0,6,1,Nicho Subestimado
11360,5.9,58,11.407687164066097,3.730501128804756,0,42,84.0,6,3,Contenido Promedio
11361,7.1,59,8.656955133791396,2.954910279033736,1,11,118.0,4,3,Contenido Promedio
11362,7.1,70,5.91350300563827,0.0,0,0,900.0,5,1,Nicho Subestimado
11363,8.0,70,7.301822342137932,1.6486586255873816,0,1,114.0,13,2,Joya de Critica
11364,7.1,76,8.394347361417392,1.2809338454620642,0,10,109.0,5,2,Joya de Critica
11365,5.7,60,6.618738983517219,3.3638415951183864,0,1,139.0,7,3,Contenido Promedio
11366,7.4,77,7.972466015974565,3.49650756146648,0,2,132.0,2,3,Contenido Promedio
11367,7.0,76,8.202482446576537,0.0,0,6,1350.0,4,1,Nicho Subestimado
11368,8.0,75,13.54335137956578,2.5416019934645457,0,1709,79.0,12,0,Blockbuster Costoso
11369,8.2,73,6.07073772800249,1.4816045409242156,1,1,136.0,15,2,Joya de Critica
11370,5.3,49,5.929589143389895,3.5409593240373143,0,0,114.0,4,3,Contenido Promedio
11371,6.9,71,7.672292455628756,0.0,0,4,1440.0,0,1,Nicho Subestimado
11372,7.7,79,12.450120178211767,1.9740810260220096,1,220,84.0,10,2,Joya de Critica
11373,7.0,74,9.368881400104732,2.5416019934645457,0,5,107.0,10,3,Contenido Promedio
11374,5.7,52,9.496120637138368,1.1631508098056809,0,7,120.0,6,3,Contenido Promedio
11375,6.7,79,8.691314551644853,0.0,0,2,720.0,42,1,Nicho Subestimado
11376,6.5,67,7.875119281040293,3.139832617527748,0,5,103.0,1,3,Contenido Promedio
11377,7.2,67,8.58316818033977,3.030133700271324,0,7,127.0,16,3,Contenido Promedio
11378,5.5,57,8.988071438072634,4.060443010546419,0,12,80.0,11,3,Contenido Promedio
11379,8.3,93,4.990432586778736,3.1179499062782403,1,0,133.0,2,2,Joya de Critica
11380,8.3,74,11.3281729558044,0.0,1,170,270.0,18,2,Joya de Critica
11381,7.6,64,8.351138607086154,4.147885329150131,0,10,80.0,36,3,Contenido Promedio
11382,7.2,63,7.01301578963963,0.0,0,2,990.0,1,1,Nicho Subestimado
11383,6.3,57,8.575650760987806,0.0,0,9,270.0,9,1,Nicho Subestimado
11384,4.6,30,11.93982585379846,3.030133700271324,0,46,101.0,1,3,Contenido Promedio
11385,7.0,60,14.800466160872446,2.797281334830153,0,3506,72.0,1,0,Blockbuster Costoso
11386,6.4,66,7.311218384419629,2.26176309847379,0,2,128.0,3,3,Contenido Promedio
11387,7.5,69,11.883536844087809,0.0,0,119,3960.0,4,1,Nicho Subestimado
